all_iat_max,all_iat_mean,all_iat_min,all_iat_std,all_iat_sum,all_len_max,all_len_mean,all_len_min,all_len_std,all_len_sum,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_sum,bwd_len_max,bwd_len_mean,bwd_len_min,bwd_len_std,bwd_len_sum,bwd_pkts,byte_ratio,duration_s,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_sum,fwd_len_max,fwd_len_mean,fwd_len_min,fwd_len_std,fwd_len_sum,fwd_pkts,large_pkt_ratio,payload_entropy,pkt_ratio,small_pkt_ratio
15009.387969970703,902.526593208313,0.017881393432617188,3263.1510396370527,18050.53186416626,680,41,0,146.01467636606162,861,15009.387969970703,2005.5998961130779,0.14710426330566406,4631.443494552484,18050.3990650177,680,69.8,0,203.42310586558253,698,10,0.2335243553008596,18.05053186416626,15009.450912475586,1805.053186416626,0.08392333984375,4434.79772653726,18050.53186416626,142,14.818181818181818,0,40.54362001557017,163,11,0.0,2.101569025834275,1.1,0.9047619047619048
15004.234075546265,790.9720810976895,0.0019073486328125,3123.9897389605685,17401.38578414917,1496,162,0,346.74925159005153,3726,15004.270076751709,1740.1274919509888,0.025987625122070312,4451.848364575094,17401.274919509888,1496,233.54545454545453,0,450.511499931187,2569,11,0.4503697936940444,17.40138578414917,15004.242181777954,1581.944162195379,0.019788742065429688,4274.037775319295,17401.38578414917,662,96.41666666666667,0,188.175210169199,1157,12,0.043478260869565216,2.2580960284120484,1.0909090909090908,0.6956521739130435
15002.758979797363,807.8269481658936,0.013113021850585938,3261.9154563395923,16156.538963317871,712,42.523809523809526,0,152.68973179297728,893,15002.758979797363,1795.154439078437,0.07009506225585938,4676.779588133601,16156.389951705933,712,73,0,213.02206458486876,730,10,0.2232876712328767,16.15653896331787,15002.804040908813,1615.653896331787,0.05507469177246094,4469.357308705809,16156.538963317871,142,14.818181818181818,0,40.54362001557017,163,11,0.0,2.101569025834275,1.1,0.9047619047619048
15010.712146759033,691.4195906032215,0.0050067901611328125,3124.8535487213207,15211.230993270874,1496,157.30434782608697,0,348.81980333474144,3618,15010.735988616943,1521.113896369934,0.015020370483398438,4496.707657939142,15211.13896369934,1496,236.45454545454547,0,453.7607226153777,2601,11,0.39100346020761245,15.211225032806396,15010.712146759033,1382.839181206443,0.025987625122070312,4309.675116687481,15211.230993270874,662,84.75,0,182.9303715442937,1017,12,0.043478260869565216,2.2580960284120484,1.0909090909090908,0.6956521739130435
15008.113861083984,846.2610960006714,0.013113021850585938,3263.1954029122912,16925.221920013428,306,34.04761904761905,0,82.70859700261268,715,15008.113861083984,1880.5681069691975,0.07987022399902344,4660.273528035746,16925.11296272278,306,54.9,0,107.93558264075847,549,10,0.302367941712204,16.925221920013428,15008.171081542969,1692.5221920013428,0.051021575927734375,4456.989060065539,16925.221920013428,145,15.090909090909092,0,41.39928533738573,166,11,0.0,2.101569025834275,1.1,0.8571428571428571
15003.810167312622,701.6782327131791,0.0040531158447265625,3121.592533334154,15436.921119689941,1504,288,0,538.4747380130854,6624,15003.841161727905,1543.682599067688,0.051975250244140625,4487.522712064087,15436.82599067688,1504,404.45454545454544,0,640.8635315850813,4449,11,0.48887390424814564,15.436921119689941,15003.847122192383,1403.3550999381325,0.0040531158447265625,4301.637533301536,15436.906099319458,1344,181.25,0,394.2581905722865,2175,12,0.17391304347826086,2.1711395066729176,1.0909090909090908,0.6956521739130435
15006.23893737793,923.5917197333442,0.015974044799804688,3422.9981566140827,16624.650955200195,455,33.578947368421055,0,104.69017738545116,638,15006.23893737793,2078.0676305294037,0.06103515625,4895.304351216029,16624.54104423523,455,52,0,142.5147165890051,468,9,0.36324786324786323,16.624650955200195,15006.28399848938,1847.1834394666885,0.12087821960449219,4661.325363878724,16624.650955200195,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
15009.099006652832,803.3228516578674,0.0019073486328125,3264.4892270735386,16066.457033157349,1496,200,0,387.08323209799283,4200,15009.151935577393,1785.1518789927165,0.02002716064453125,4682.888878464314,16066.366910934448,1496,298.5,0,503.3951231388719,2985,10,0.40703517587939697,16.06645703315735,15009.099006652832,1606.6455125808716,0.021219253540039062,4474.72240644276,16066.455125808716,662,110.45454545454545,0,197.0719128718631,1215,11,0.047619047619047616,2.153291231890481,1.1,0.7142857142857143
15001.682996749878,787.7960562705994,0.015020370483398438,3262.9523044351004,15755.921125411987,680,41,0,146.01467636606162,861,15001.682996749878,1750.6490018632676,0.06794929504394531,4687.651753846282,15755.84101676941,680,69.8,0,203.42310586558253,698,10,0.2335243553008596,15.755921125411987,15001.726150512695,1575.5921125411987,0.04601478576660156,4478.013211029221,15755.921125411987,142,14.818181818181818,0,40.54362001557017,163,11,0.0,2.101569025834275,1.1,0.9047619047619048
15007.146835327148,691.4684122258967,0.00095367431640625,3124.072487811277,15212.305068969727,1496,206.2608695652174,0,422.9059117675461,4744,15007.162809371948,1521.2229013442993,0.028133392333984375,4495.490549996228,15212.229013442993,1496,233.54545454545453,0,450.511499931187,2569,11,0.846632931101596,15.212305068969727,15007.148027420044,1382.9368244517934,0.027894973754882812,4308.527154157849,15212.305068969727,1344,181.25,0,394.2581905722865,2175,12,0.08695652173913043,2.2580960284120484,1.0909090909090908,0.6956521739130435
15014.318943023682,803.0518531799316,0.010967254638671875,3265.3263767156045,16061.037063598633,712,42.523809523809526,0,152.68973179297728,893,15014.318943023682,1784.5496601528591,0.06103515625,4684.2938186649235,16060.946941375732,712,73,0,213.02206458486876,730,10,0.2232876712328767,16.061037063598633,15014.369010925293,1606.1037063598633,0.03695487976074219,4476.056357127126,16061.037063598633,142,14.818181818181818,0,40.54362001557017,163,11,0.0,2.101569025834275,1.1,0.9047619047619048
15002.238035202026,633.3385407924652,0.011205673217773438,2996.2434890514673,15200.124979019165,1496,203.92,0,395.09927056374073,5098,15002.254962921143,1381.8216540596702,0.03886222839355469,4307.319269426281,15200.038194656372,1496,323.5833333333333,0,510.25181011165677,3883,12,0.31290239505536954,15.200124979019165,15002.269983291626,1266.675074895223,0.030994415283203125,4141.594100897815,15200.100898742676,662,93.46153846153847,0,185.6086102879329,1215,13,0.08,2.3517374334224663,1.0833333333333333,0.68
3533.1177711486816,225.22477308909097,0.013113021850585938,806.3629889753132,4054.0459156036377,306,37.578947368421055,0,86.19641938434242,714,3533.159017562866,506.74763321876526,0.034809112548828125,1149.0758542318385,4053.981065750122,306,60.888888888888886,0,112.18679308728758,548,9,0.3029197080291971,4.054045915603638,3533.1177711486816,450.44642024570044,0.049114227294921875,1094.9880608071867,4054.0177822113037,145,16.6,0,43.130499649320086,166,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
14999.680995941162,646.7042863368988,0.011920928955078125,2993.6452554918596,15520.902872085571,1496,224.68,0,412.206328917934,5617,14999.729871749878,1410.9822836789217,0.03790855407714844,4298.257635303602,15520.80512046814,1496,346.4166666666667,0,524.0727459576157,4157,12,0.35121481837863844,15.520902872085571,14999.680995941162,1293.4085726737976,0.03695487976074219,4133.687929824758,15520.902872085571,662,112.3076923076923,0,216.6224594561432,1460,13,0.08,2.4317374334224664,1.0833333333333333,0.68
2999.8879432678223,207.44277371300592,0.015020370483398438,688.6019339588579,3733.9699268341064,230,33.526315789473685,0,74.27074824129167,637,2999.8879432678223,466.73426032066345,0.064849853515625,972.562230194409,3733.8740825653076,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,3.7339699268341064,2999.946117401123,414.8818651835124,0.04887580871582031,928.6147940210783,3733.9367866516113,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
15014.538049697876,958.6839550419858,0.010967254638671875,3379.592503937701,18214.99514579773,1496,180.35,0,355.0544007613481,3607,2999.6721744537354,400.0473916530609,0.03910064697265625,984.6974118732578,3200.3791332244873,1496,287,0,464.28774602730056,2583,9,0.3964382500967867,18.21499514579773,15014.538049697876,1821.499514579773,0.03695487976074219,4486.5967027070255,18214.99514579773,662,93.0909090909091,0,189.51634832117185,1024,11,0.05,2.4192407046368487,1.2222222222222223,0.65
523.8568782806396,40.543556213378906,0.010967254638671875,121.5473155125096,729.7840118408203,680,45.26315789473684,0,152.88449100555525,860,523.8938331604004,91.21474623680115,0.06699562072753906,169.1867482198305,729.7179698944092,680,77.44444444444444,0,213.05977831538846,697,9,0.23385939741750358,0.7297840118408203,523.8568782806396,81.08422491285536,0.03910064697265625,162.05863732322928,729.7580242156982,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
98.90604019165039,9.826695919036865,0.011920928955078125,28.99684815729435,196.5339183807373,1504,324.95238095238096,0,509.7026655376994,6824,98.90604019165039,21.82854546440972,0.05793571472167969,40.082389025654045,196.4569091796875,1496,435,0,549.2782537111768,4350,10,0.568735632183908,0.1965339183807373,98.96516799926758,19.65339183807373,0.06103515625,38.62061218253811,196.5339183807373,1504,224.9090909090909,0,447.9718851862864,2474,11,0.14285714285714285,2.3437674223666716,1.1,0.6190476190476191
1992.5870895385742,122.6599481370714,0.024080276489257812,454.6035413123518,2207.879066467285,712,46.94736842105263,0,159.88366615636855,892,1992.6509857177734,275.9748697280884,0.06794929504394531,650.167016374875,2207.798957824707,712,81,0,223.115316472098,729,9,0.22359396433470508,2.207879066467285,1992.5870895385742,245.31634648640951,0.08106231689453125,619.065509654556,2207.8471183776855,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
103.38616371154785,11.118663681877983,0.012874603271484375,31.053234351905406,200.1359462738037,1496,200.73684210526315,0,375.2687236613901,3814,103.38616371154785,25.005638599395752,0.054836273193359375,42.69157921347289,200.04510879516602,1496,288.8888888888889,0,486.346114624016,2600,9,0.46692307692307694,0.2001359462738037,103.44696044921875,22.237327363755966,0.050067901611328125,41.035388989711684,200.1359462738037,662,121.4,0,203.47786120362088,1214,10,0.05263157894736842,1.9948414446449676,1.1111111111111112,0.631578947368421
1380.2478313446045,133.34005408816867,0.014066696166992188,349.2366322113651,2400.120973587036,306,37.578947368421055,0,86.19641938434242,714,1380.2478313446045,300.0068664550781,0.06890296936035156,473.741298263754,2400.054931640625,306,60.888888888888886,0,112.18679308728758,548,9,0.3029197080291971,2.400120973587036,1380.3009986877441,266.6774325900608,0.0629425048828125,456.50213752347304,2400.096893310547,145,16.6,0,43.130499649320086,166,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
1380.0740242004395,87.72338761223688,0.012159347534179688,316.64230474557104,1579.0209770202637,1496,170.68421052631578,0,354.0559058786262,3243,1380.0740242004395,197.36474752426147,0.03814697265625,451.61055009274713,1578.9179801940918,1496,247.11111111111111,0,459.08518803871596,2224,9,0.45818345323741005,1.5790209770202637,1380.1288604736328,175.44677522447375,0.04291534423828125,430.29400834872655,1579.0209770202637,662,101.9,0,196.22459071176579,1019,10,0.05263157894736842,2.1398355237062026,1.1111111111111112,0.631578947368421
537.6808643341064,53.0653264787462,0.011205673217773438,133.3025883523152,955.1758766174316,230,33.526315789473685,0,74.27074824129167,637,537.7180576324463,119.38849091529846,0.053882598876953125,179.07841552177956,955.1079273223877,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,0.9551758766174316,537.6808643341064,106.12776544358995,0.03504753112792969,172.95585162993368,955.1498889923096,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
201.2021541595459,22.32600582970513,0.010967254638671875,62.67761947762489,401.8681049346924,1496,199.8421052631579,0,361.5755381743823,3797,201.2021541595459,50.22013187408447,0.080108642578125,86.2470741197442,401.7610549926758,1496,253.66666666666666,0,455.3225962618884,2283,9,0.6631625054752519,0.4018681049346924,201.2791633605957,44.65201165941026,0.051021575927734375,82.86234845143733,401.8681049346924,662,151.4,0,238.45175612689457,1514,10,0.05263157894736842,2.139835523706203,1.1111111111111112,0.631578947368421
529.5898914337158,41.882779863145615,0.013113021850585938,122.71038642668633,753.8900375366211,680,45.26315789473684,0,152.88449100555525,860,529.6339988708496,94.22647953033447,0.06890296936035156,170.16028864347706,753.8118362426758,680,77.44444444444444,0,213.05977831538846,697,9,0.23385939741750358,0.7538900375366211,529.5898914337158,83.76211590237088,0.04315376281738281,163.1280296062354,753.8590431213379,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
101.95779800415039,11.242720815870497,0.009775161743164062,31.290033618527463,202.36897468566895,1496,280.10526315789474,0,455.09720127010024,5322,101.95779800415039,25.28560161590576,0.03981590270996094,42.987795732592396,202.2848129272461,1496,334.22222222222223,0,484.46116179106724,3008,9,0.769281914893617,0.20236897468566895,102.03289985656738,22.485441631740994,0.049114227294921875,41.330642096479664,202.36897468566895,1344,231.4,0,421.0406631193714,2314,10,0.10526315789473684,2.1398355237062026,1.1111111111111112,0.631578947368421
