all_iat_max,all_iat_mean,all_iat_min,all_iat_std,all_iat_sum,all_len_max,all_len_mean,all_len_min,all_len_std,all_len_sum,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_sum,bwd_len_max,bwd_len_mean,bwd_len_min,bwd_len_std,bwd_len_sum,bwd_pkts,byte_ratio,duration_s,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_sum,fwd_len_max,fwd_len_mean,fwd_len_min,fwd_len_std,fwd_len_sum,fwd_pkts,large_pkt_ratio,payload_entropy,pkt_ratio,small_pkt_ratio
15013.44895362854,1398.829687725414,0.018835067749023438,4306.14659293529,30774.253129959106,681,37.52173913043478,0,140.1874116922608,863,15013.479948043823,3077.415609359741,0.08511543273925781,5968.984959924821,30774.156093597412,681,63.63636363636363,0,195.2496177285387,700,11,0.23285714285714285,30.774253129959106,15013.473987579346,2797.659375450828,0.06079673767089844,5759.562963047592,30774.253129959106,142,13.583333333333334,0,39.033016651149175,163,12,0.0,2.1190850469784714,1.0909090909090908,0.9130434782608695
15011.87515258789,944.1402181982994,0.0,3631.49360214358,30212.48698234558,1422,222.06060606060606,0,507.4831503035908,7328,15011.8989944458,2014.1600608825684,0.02384185791015625,5096.934709758566,30212.400913238525,1422,272.875,0,552.5000989818916,4366,16,0.6784241868987632,30.21248698234558,15011.876106262207,1888.2804363965988,0.023126602172851562,4959.102050977897,30212.48698234558,1422,174.23529411764707,0,455.97297770962706,2962,17,0.15151515151515152,2.0315705435232445,1.0625,0.8484848484848485
15009.779930114746,1412.4059135263617,0.011205673217773438,4302.3932080645545,31072.930097579956,712,38.869565217391305,0,146.37988230385085,894,15009.779930114746,3107.283401489258,0.054836273193359375,5954.572340753493,31072.834014892578,712,66.45454545454545,0,204.16052669690345,731,11,0.22298221614227087,31.072930097579956,15009.834051132202,2824.8118270527234,0.03719329833984375,5747.310337305486,31072.930097579956,142,13.583333333333334,0,39.033016651149175,163,12,0.0,2.1190850469784714,1.0909090909090908,0.9130434782608695
15013.447046279907,944.6421563625336,0.00095367431640625,3632.253000084401,30228.549003601074,1422,222.06060606060606,0,507.4831503035908,7328,15013.470888137817,2015.2319431304932,0.0209808349609375,5097.863770832531,30228.479146957397,1422,272.875,0,552.5000989818916,4366,16,0.6784241868987632,30.228549003601074,15013.447999954224,1889.2843127250671,0.025033950805664062,4960.023335025246,30228.549003601074,1422,174.23529411764707,0,455.97297770962706,2962,17,0.15151515151515152,2.0315705435232445,1.0625,0.8484848484848485
15013.9319896698,1439.5129572261465,0.010967254638671875,4297.944489807043,31669.28505897522,306,31.130434782608695,0,79.59424512069138,716,15013.9319896698,3166.919493675232,0.049114227294921875,5930.317307635643,31669.19493675232,306,50,0,104.07252715818383,550,11,0.3018181818181818,31.66928505897522,15013.994932174683,2879.025914452293,0.033855438232421875,5727.173164861268,31669.28505897522,145,13.833333333333334,0,39.855642288416604,166,12,0.0,2.1190850469784714,1.0909090909090908,0.8695652173913043
15010.50090789795,951.4299109578133,0.0,3629.2499075931705,30445.757150650024,1422,222.06060606060606,0,507.4831503035908,7328,15010.5140209198,2029.7128677368164,0.023126602172851562,5090.239003407403,30445.693016052246,1422,272.875,0,552.5000989818916,4366,16,0.6784241868987632,30.445757150650024,15010.50090789795,1902.8596878051758,0.0209808349609375,4953.026952803046,30445.755004882812,1422,174.23529411764707,0,455.97297770962706,2962,17,0.15151515151515152,2.0315705435232445,1.0625,0.8484848484848485
15009.58514213562,1566.4381504058838,0.019073486328125,4483.160448419152,31328.763008117676,455,30.428571428571427,0,100.05263920679403,639,15009.611129760742,3480.9645546807183,0.032901763916015625,6164.377347822095,31328.680992126465,455,46.9,0,136.06428627674495,469,10,0.3624733475479744,31.328763008117676,15009.604215621948,3132.8763008117676,0.09679794311523438,5940.556482653396,31328.763008117676,149,15.454545454545455,0,42.54059801341353,170,11,0.0,2.00633093059618,1.1,0.9047619047619048
15014.944076538086,1026.6067345937092,0.00095367431640625,3738.9585848487613,30798.20203781128,1422,190.51612903225808,0,474.47015412901277,5906,15014.986038208008,2199.8645748410904,0.018835067749023438,5232.1977966127115,30798.10404777527,1422,196.26666666666668,0,481.3578664107979,2944,15,1.0061141304347827,30.79820203781128,15014.944076538086,2053.2134691874185,0.0209808349609375,5084.465346676825,30798.20203781128,1422,185.125,0,467.85666541687743,2962,16,0.12903225806451613,2.0431719296314155,1.0666666666666667,0.8709677419354839
15009.690046310425,1397.4276347593827,0.017881393432617188,4305.189094280163,30743.40796470642,681,37.52173913043478,0,140.1874116922608,863,15009.707927703857,3074.3319988250732,0.06008148193359375,5968.328682333427,30743.319988250732,681,63.63636363636363,0,195.2496177285387,700,11,0.23285714285714285,30.74340796470642,15009.716987609863,2794.8552695187655,0.09202957153320312,5758.810086289036,30743.40796470642,142,13.583333333333334,0,39.033016651149175,163,12,0.0,2.1190850469784714,1.0909090909090908,0.9130434782608695
15009.58514213562,944.2373141646385,0.0,3631.1292018479057,30215.594053268433,1422,222.06060606060606,0,507.4831503035908,7328,15009.586095809937,2014.3681367238362,0.0209808349609375,5096.332286289122,30215.522050857544,1422,272.875,0,552.5000989818916,4366,16,0.6784241868987632,30.215594053268433,15009.604215621948,1888.4737640619278,0.025987625122070312,4958.535128105635,30215.580224990845,1422,174.23529411764707,0,455.97297770962706,2962,17,0.15151515151515152,2.0315705435232445,1.0625,0.8484848484848485
