all_iat_max,all_iat_mean,all_iat_min,all_iat_std,all_iat_sum,all_len_max,all_len_mean,all_len_min,all_len_std,all_len_sum,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_sum,bwd_len_max,bwd_len_mean,bwd_len_min,bwd_len_std,bwd_len_sum,bwd_pkts,byte_ratio,duration_s,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_sum,fwd_len_max,fwd_len_mean,fwd_len_min,fwd_len_std,fwd_len_sum,fwd_pkts,large_pkt_ratio,payload_entropy,pkt_ratio,small_pkt_ratio
249.8481273651123,20.319136706265535,0.015020370483398438,64.29823435346816,447.0210075378418,1496,261.4347826086956,0,457.65506529499936,6013,249.8481273651123,44.69468593597412,0.04601478576660156,89.47676360359107,446.9468593597412,1496,370.54545454545456,0,563.9176863911907,4076,11,0.4752208047105005,0.4470210075378418,249.9070167541504,40.63827341253107,0.0400543212890625,86.29927721759368,447.0210075378418,944,161.41666666666666,0,298.3667928164184,1937,12,0.08695652173913043,2.3450525501511787,1.0909090909090908,0.6956521739130435
543.267011642456,41.506992446051704,0.016927719116210938,125.70267814794512,747.1258640289307,681,45.31578947368421,0,153.10301060382739,861,543.3158874511719,93.38060021400452,0.07390975952148438,175.25896501254218,747.0448017120361,681,77.55555555555556,0,213.37401232531218,698,9,0.2335243553008596,0.7471258640289307,543.267011642456,83.01043510437012,0.05888938903808594,167.80813247062957,747.093915939331,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
101.61399841308594,9.217229756441983,0.015020370483398438,28.484095702523934,202.77905464172363,1496,160.08695652173913,0,345.3445554859389,3682,101.61399841308594,20.270895957946777,0.04482269287109375,39.509198111072756,202.70895957946777,1496,235.63636363636363,0,449.6213098976177,2592,11,0.42052469135802467,0.20277905464172363,101.67789459228516,18.434459512883965,0.02384185791015625,38.142344548704344,202.77905464172363,666,90.83333333333333,0,182.33569468306405,1090,12,0.043478260869565216,2.3450525501511787,1.0909090909090908,0.6956521739130435
730.5262088775635,53.80222532484267,0.011920928955078125,167.78831797256473,968.440055847168,712,46.94736842105263,0,159.88366615636855,892,730.5691242218018,121.04752659797668,0.050067901611328125,234.9738054498301,968.3802127838135,712,81,0,223.115316472098,729,9,0.22359396433470508,0.968440055847168,730.5262088775635,107.60100682576497,0.04482269287109375,224.76644151912308,968.4090614318848,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
105.68809509277344,9.716456586664373,0.010967254638671875,30.296099586935267,213.7620449066162,1504,276.2173913043478,0,496.52303738503844,6353,105.68809509277344,21.36240005493164,0.033855438232421875,42.078950659620304,213.6240005493164,1504,365.72727272727275,0,576.8497663105724,4023,11,0.5791697738006463,0.2137620449066162,105.7429313659668,19.432913173328746,0.03886222839355469,40.609890218647365,213.7620449066162,1344,194.16666666666666,0,391.6924459601209,2330,12,0.13043478260869565,2.432009071890309,1.0909090909090908,0.6956521739130435
697.2999572753906,61.70133749643961,0.010013580322265625,166.22462116435588,1110.624074935913,306,37.578947368421055,0,86.19641938434242,714,697.335958480835,138.81951570510864,0.05602836608886719,226.87104739393368,1110.5561256408691,306,60.888888888888886,0,112.18679308728758,548,9,0.3029197080291971,1.110624074935913,697.2999572753906,123.39978747897678,0.03910064697265625,218.29442917732223,1110.598087310791,145,16.6,0,43.130499649320086,166,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
199.59402084350586,18.09727061878551,0.010967254638671875,56.8524556769307,398.13995361328125,1496,199.1304347826087,0,408.045639428156,4580,199.59402084350586,39.80600833892822,0.03409385681152344,79.03707756106594,398.0600833892822,1496,204.27272727272728,0,425.11348023131444,2247,11,1.0382732532265242,0.39813995361328125,199.66793060302734,36.19454123757102,0.028133392333984375,76.24840501155533,398.13995361328125,1344,194.41666666666666,0,391.68811111506676,2333,12,0.08695652173913043,2.432009071890309,1.0909090909090908,0.6956521739130435
522.2740173339844,50.747341579861114,0.0209808349609375,129.48243901858226,913.4521484375,230,33.526315789473685,0,74.27074824129167,637,522.3331451416016,114.17162418365479,0.07700920104980469,174.61335457510455,913.3729934692383,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,0.9134521484375,522.2740173339844,101.49155722724066,0.07796287536621094,168.48418532790467,913.424015045166,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
193.80617141723633,17.722411589189008,0.015974044799804688,55.29288635566196,389.8930549621582,1504,277.5652173913044,0,505.2328628926387,6384,193.80617141723633,38.98060321807861,0.04410743713378906,76.79581898413561,389.80603218078613,1504,348.72727272727275,0,566.5798653337877,3836,11,0.6642335766423357,0.3898930549621582,193.8772201538086,35.444823178378016,0.03910064697265625,74.10329001960363,389.8930549621582,1504,212.33333333333334,0,431.3813729044045,2548,12,0.13043478260869565,2.3450525501511787,1.0909090909090908,0.6956521739130435
516.3588523864746,40.05644056532118,0.010013580322265625,119.84598001309328,721.0159301757812,681,45.31578947368421,0,153.10301060382739,861,516.3929462432861,90.1157557964325,0.05602836608886719,166.76512860996118,720.92604637146,681,77.55555555555556,0,213.37401232531218,698,9,0.2335243553008596,0.7210159301757812,516.3588523864746,80.11020554436578,0.0400543212890625,159.75096275595433,720.991849899292,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
105.16691207885742,9.235826405611904,0.01811981201171875,28.72270573714876,203.1881809234619,1496,216.52173913043478,0,420.9031562232749,4980,105.16691207885742,20.308995246887207,0.051021575927734375,39.877455293784436,203.08995246887207,1496,235.63636363636363,0,449.6213098976177,2592,11,0.9212962962962963,0.20318818092346191,105.24320602416992,18.47165281122381,0.05602836608886719,38.49933019055158,203.1881809234619,1344,199,0,391.91963461913974,2388,12,0.08695652173913043,2.3450525501511787,1.0909090909090908,0.6956521739130435
